x,y,client_age,clinick_distance,density_area,park_distance,vulnerable_group_density,social_infrastructure_rating
54.77220912053117,40.15845524330809,37,1,10,81,3,8
52.19346526091211,20.08050684630194,33,3,12,13,7,1
57.41949736063656,40.691268223689136,18,2,23,32,4,2
64.71660563453378,30.516400396903872,17,2,19,69,1,6
52.23199078369216,36.43150572796806,88,1,29,8,7,8
57.38469244404536,39.20707766361069,48,2,21,85,4,3
63.44624986175195,30.08947483137041,8,1,31,96,7,6
58.69687012197916,37.285703448110176,69,3,21,90,5,7
52.34513687724808,3.55480218338809,48,2,14,20,3,9
62.33503152710253,3.4339770714738163,18,1,21,97,7,7
63.52668132236543,7.768875823067236,3,1,21,66,7,4
50.465931158646846,15.361122523270112,79,3,39,47,2,4
50.0652909862439,15.46524275672232,85,1,31,26,5,2
60.699718087204126,20.499671616860383,4,2,36,36,6,6
42.49821488412243,26.686989160261483,82,2,25,99,2,2
69.4238931672727,11.190448648683684,93,3,33,73,8,3
50.92750490398635,43.19436247083635,51,2,4,11,1,3
49.748154162650245,20.0155440346217,72,3,4,71,6,8
56.1103777101113,42.48587944779202,49,3,33,87,5,9
62.19646175163759,7.56023578946448,91,2,21,13,6,5
57.5211758593136,38.265995890461305,66,1,28,58,8,4
56.61459673177799,14.42015398066304,47,1,43,32,7,7
57.215401747019634,7.910910897688325,58,2,27,62,8,4
56.651750927745184,7.257420475419438,50,3,24,58,7,6
51.83436074940752,23.65238402937107,22,3,13,51,5,4
66.49878138163622,26.81701487281098,47,3,39,80,9,2
47.36966208921806,21.660195197745917,45,2,39,66,4,7
34.53890628790397,35.61009551908263,62,3,1,30,3,2
53.71441507381586,39.40908070116116,70,1,24,32,6,4
62.32030665140056,9.446747272673914,40,1,18,58,4,5
59.23587468260065,1.6520632937313164,43,1,45,71,5,5
44.90601873078536,24.935187615677098,23,1,32,47,6,3
69.24850839956355,9.080164537810523,87,1,8,48,6,1
47.23776144346717,19.32791662366432,61,1,38,97,9,8
70.15235734502207,6.63926510842457,9,1,3,44,8,7
55.06240277877261,21.051983825063008,91,1,12,8,4,7
71.1049312611209,9.875931453943508,95,1,43,74,8,2
53.67236606197509,36.78729121486948,85,1,40,26,3,4
60.36216607131105,36.77519314329262,93,1,37,27,4,9
36.62036645499664,16.641728006192242,68,2,49,92,9,5
54.82331927754519,24.804430139788096,33,1,31,81,8,5
42.8606671040345,76.90453456485756,94,2,30,13,9,2
48.55358714502281,6.851667904623946,87,1,27,27,5,5
57.82737459618758,26.837981099275154,83,1,45,93,6,8
57.14498974680696,23.310494837301807,36,3,36,6,5,9
58.14912175048436,30.4900583230479,55,2,39,3,2,5
38.97477107626404,11.897268987312804,1,1,8,24,1,3
62.66467271163218,25.067094812846094,11,2,33,15,1,2
56.68229374964114,39.81287882189245,63,2,14,53,3,4
62.09017196573421,39.23523189305725,43,1,33,97,5,6
53.43690406725061,28.012076956831045,87,2,30,83,2,3
55.1880346855527,11.283544056622512,39,3,2,45,1,6
48.61183748024405,13.131972541202256,31,2,21,41,4,6
43.39649589924227,25.74515028730016,42,1,21,47,2,6
55.601577246835454,40.58685097085745,54,3,22,72,9,3
58.14879714674193,16.713882322307224,28,2,7,28,6,4
68.4247818945039,10.06013767848059,94,1,15,48,4,4
49.69921296045686,36.772009448531946,44,2,19,29,6,2
55.01409276706487,24.30669944013417,30,3,35,30,6,2
70.22767290636142,9.5119696561538,79,1,18,55,7,1
46.56117341250975,11.272205484195377,85,2,21,77,3,7
68.51691068657601,5.999633065646044,29,2,34,59,3,3
45.83237890042652,76.13660542365707,44,3,44,31,8,3
51.88242827058692,18.56156630879741,29,1,49,35,2,5
48.16043029186696,4.935982497155138,52,1,20,6,6,1
64.82279420134707,17.06426115714949,79,3,17,37,2,6
45.61912367291057,29.845051653055016,15,3,28,81,6,7
55.48953979302538,13.671373574249396,57,2,1,12,8,4
52.51233627653508,35.0402015891976,17,1,15,10,6,9
35.8221056432804,34.42307971096976,63,3,40,73,2,7
52.46786639512577,1.9940986565314192,52,3,23,81,7,3
50.44706861265989,35.94988178698044,62,3,10,45,9,1
55.34058585373531,31.84461418256369,94,2,15,53,9,4
33.59482281189268,28.52587051722509,80,1,34,29,2,4
62.00720830117151,3.99087564546174,18,2,22,47,2,5
46.923856112253794,18.87473929293862,60,1,20,30,9,5
52.003249331005215,44.45255896086007,67,3,39,45,7,7
42.6233792622523,27.429852552610583,43,3,36,7,9,9
57.668612306985054,28.71371214911582,64,2,20,56,7,1
42.80307683197862,36.05354518619145,23,1,38,77,8,2
57.04120671645938,2.00273151926491,82,2,44,61,7,4
50.15516981611144,8.760473051116014,62,1,9,70,5,3
48.15797508995682,18.5937007897487,16,1,6,38,8,1
63.04530885375778,27.13457689241905,6,3,4,67,8,3
56.65383586744837,24.061722978018903,55,2,7,64,3,6
51.77656384298592,36.13516046021256,94,3,36,82,2,2
62.13501872323865,28.984376347961152,72,3,39,50,4,3
50.42503312002812,9.03161544015327,84,1,41,99,9,5
65.20030304213573,-3.454172563147084,3,1,43,16,1,3
27.13847211588022,29.279012646527416,74,3,3,40,4,5
56.00312751301582,30.013089784129857,33,2,26,1,9,5
53.99850222070911,23.43540412352253,53,2,19,48,6,7
51.20647445166079,17.90683445387696,86,2,44,86,9,8
56.48194972149023,39.85891700246953,60,3,45,28,8,2
64.10674755941145,17.73558050635476,92,2,16,24,9,6
68.18684865080975,1.1645474283000248,57,3,47,26,5,7
59.46451386918524,13.528559373540258,55,3,35,20,2,3
66.47272735437258,4.65248658037502,78,3,21,71,1,8
55.21752377046704,29.380939215771924,44,2,38,82,1,5
54.061897882898926,42.55737576364065,26,1,27,8,9,1
56.06239441582788,25.188857718825,73,2,16,90,9,5
53.37421306890289,2.455313752190687,53,1,32,86,4,7
63.671253253149416,8.480410947111361,59,1,35,40,6,3
67.71424169404645,13.113458154419758,61,1,19,73,4,3
68.50900239046001,11.014893522378848,32,1,43,41,9,2
51.95889922303947,23.538900931410048,17,1,11,73,4,6
61.87326171798576,25.18336031994751,87,2,35,33,9,5
56.70786301831865,-0.2073077804361486,92,2,37,2,5,3
59.08008634899147,35.99103996309981,7,3,32,83,7,4
54.09183456645972,42.91736178905438,37,1,30,5,1,3
68.81667665383684,10.351728680057116,48,2,35,68,8,6
41.02705514092399,22.55695782553521,68,1,38,37,3,7
42.93889449556034,37.13064935703373,21,3,29,35,7,7
54.16029846486775,35.83770708531349,56,2,7,12,5,7
46.06894942328645,27.369219581636383,76,3,24,45,4,6
62.84802009430496,24.10924764767935,59,2,21,34,7,5
66.91281708337593,5.482221323703352,9,2,28,56,4,5
49.70188417760857,14.65426584649392,68,1,38,54,5,1
64.613957282897,19.34691209640734,69,1,45,2,1,5
47.81221239808929,22.568159576054924,50,1,40,90,7,4
52.313245084605136,34.09774805190139,31,1,7,27,8,2
58.42582475099538,32.95286498453513,51,3,21,6,5,6
64.89691990049138,24.989867947430483,27,2,39,76,8,3
53.63066314021964,40.23199498430416,19,1,5,21,8,2
61.70369934383706,32.93503830148156,55,3,20,66,2,3
62.75499882729202,33.189909614598854,56,2,23,52,2,3
62.3791264583657,5.099841407825494,49,1,36,46,4,6
56.4068412266441,3.971466759833923,59,3,39,35,4,8
60.72693113439776,13.894605889457448,25,1,14,49,6,6
73.5769958774403,6.616080817040286,73,2,16,61,3,5
57.11954394906836,27.744784668539555,13,1,6,62,9,1
57.376295943596425,23.24028953816234,87,1,43,50,7,1
55.92290662071808,13.916017835667638,27,2,30,18,6,9
46.11461499452458,28.64069643624199,39,3,49,32,8,6
53.60314049896928,23.61855223023637,39,3,8,20,2,3
63.57717166364968,4.624856347605995,89,1,34,72,2,4
49.42919494847103,31.00397184283132,60,3,8,66,8,5
55.91497930231296,36.28011413562985,93,3,17,61,7,2
64.97667541793457,30.529200903247855,95,2,43,87,2,9
47.674535306372704,21.21084450310311,75,3,8,33,1,9
56.92250338847716,39.14804106251604,73,2,21,55,3,1
39.32965738801477,10.061559447840118,25,2,19,63,3,5
60.21809466194455,6.777422302796653,72,1,21,50,8,4
42.07104851989803,78.07985753622728,56,3,49,83,4,1
57.829037572898685,31.709665256668888,87,1,41,75,9,6
63.90579044928688,28.439696057555874,56,1,15,28,8,6
58.3784991337394,28.42894229149336,1,1,40,18,6,5
56.60949920203474,21.48809001546949,36,1,24,25,9,6
56.5788437167902,26.506959206878047,33,3,33,3,8,7
63.18225416633282,28.373344604621,66,3,10,3,2,7
54.49583727263522,39.19064205632037,6,1,22,85,1,6
66.1831372440682,-1.5110210387187395,75,1,20,73,4,9
54.33535101936378,35.8673197537852,2,1,1,55,9,2
60.18185447852286,14.01853289981292,80,1,17,45,6,9
57.144262835375365,39.63739911327159,92,2,3,14,9,7
65.43348390285564,-2.093612732025992,12,1,31,85,8,4
70.59189792077792,11.251105889782258,41,1,27,93,5,8
63.12469030651791,2.6528016772266136,19,2,4,35,2,3
58.13416550686175,24.1696961054716,41,1,18,99,5,3
43.370239072767006,76.83241594228878,89,3,44,87,4,1
44.16907532678379,32.107650237124,92,2,46,17,5,8
45.12213067742935,21.59863435164692,53,1,13,30,2,1
36.763661634191216,31.170173027401617,48,1,24,92,5,4
42.75192752667212,37.7986365890401,57,1,47,90,1,6
68.95286250463452,13.586728444830651,11,1,37,98,5,5
58.91877756819208,39.224379657794046,59,2,11,64,2,8
52.84126715779392,19.694311794589773,47,2,15,17,4,2
59.13543671500232,40.88887849405899,50,1,38,23,3,2
62.889184205119605,3.21755518456347,76,1,41,12,8,8
41.68267065832352,77.69451760007973,55,1,19,90,8,8
59.29147325776791,17.30994729105372,72,3,34,74,8,4
64.61527849196752,14.068597521262996,12,1,10,78,9,8
54.41542821424436,30.17260112146834,14,2,7,67,6,5
49.16780502733325,27.382545675763414,73,2,44,29,1,7
64.54628213520915,26.296500562737048,71,1,1,87,9,1
47.55496629323676,51.82276018444441,92,2,34,39,9,1
58.54456529786559,14.47675576214055,60,2,45,12,2,6
61.53944680010802,4.304242041867946,88,1,24,20,2,5
52.00942310916257,18.505201896645744,25,3,44,10,7,6
43.44033386860641,37.69058935766707,12,3,39,46,8,4
54.7316916258388,24.185973465572623,54,3,20,57,1,4
45.22018598553935,30.277769813814444,83,1,35,19,6,3
65.0381224828246,1.1021406323567169,23,3,26,10,5,9
61.82725543696248,4.554302438449687,37,3,38,80,6,5
42.52565779025032,46.19927158349192,62,3,24,52,9,4
63.68053959910567,4.347624866541012,63,2,27,92,5,9
60.80410950473652,43.49314898287216,6,3,24,26,5,9
33.369322374656655,30.59182281339094,83,3,48,4,2,1
48.49103352357141,52.05222669796712,35,1,7,97,6,2
61.04229602001858,32.009925240631645,91,2,5,90,2,3
64.02398584551659,16.023351561787937,34,3,23,9,6,2
51.24146201248664,42.25593153499463,70,2,39,25,2,4
55.05727976178918,11.357313221455804,39,3,18,86,8,2
35.637413813836844,4.80528097270423,38,2,21,79,2,6
67.69407466746637,5.073996369635719,41,2,6,87,1,8
45.11448318158341,26.39790371361017,1,2,18,78,8,4
60.70282421918651,21.265452384156184,4,2,40,99,3,9
53.69795568679199,36.95130165095998,63,1,14,49,4,5
53.85333646335851,23.900786056273635,9,3,26,71,6,1
57.03644572282167,24.92333944879764,65,3,49,42,6,2
57.30875147743738,31.767756414043387,60,2,28,48,8,8
59.90341174698916,35.529998030166595,13,2,25,68,1,7
51.46838847558283,24.961869102720687,83,1,22,92,6,6
44.04770339993076,22.522297403797065,33,3,37,19,7,6
54.80221235596924,40.90342003561255,45,3,27,40,7,5
68.45562844123455,7.328789362359745,37,1,13,90,6,8
45.82771689485228,43.69917390228141,71,1,49,83,5,6
55.82269809915754,1.120940352764272,78,2,14,10,4,4
45.68090133506474,75.59876665902904,68,2,4,55,5,3
54.73322040255877,17.611237868815515,60,3,3,8,5,3
53.85045656542215,40.07311579496802,84,2,43,70,8,6
47.021669491801504,24.614390439463037,6,3,17,75,1,3
52.74995078445258,12.578306901270382,94,2,37,35,6,8
57.66875915047486,30.9191473741616,60,1,7,81,5,6
57.134885220162026,31.37443659964687,27,3,38,4,3,5
57.14837286574159,41.90096084005851,19,1,18,17,6,4
42.59761674584777,33.54543374697304,1,1,28,11,4,3
59.73922831493201,40.656110449490704,54,1,44,53,7,2
52.92620588993697,18.660793040612244,82,3,27,61,1,4
48.52394212006285,35.25933640163012,64,1,46,80,8,1
56.693216818882895,21.1396340755838,60,3,25,40,6,7
52.777680537956,43.756128252838224,76,3,42,21,2,2
46.05304226900734,77.26272802080477,62,2,33,27,8,9
44.599865409415614,37.53877329995212,13,1,5,28,7,2
46.35973356565,45.31194067108108,48,1,32,3,7,5
51.6296023648752,23.440513895282685,11,1,14,73,2,6
59.54736200127935,7.24642059368351,89,2,40,34,4,2
60.28552767175281,3.751819963979562,21,2,33,67,8,2
54.31383759820395,24.47830001110609,28,2,8,98,7,8
69.16753106486651,-7.893939978136874,94,3,46,77,5,1
64.34418855722956,18.89086803517248,30,3,31,70,1,3
44.31400676297418,75.52964720576861,91,2,32,70,5,7
64.0535265758241,20.919512498568324,18,2,17,9,4,3
56.44096240643317,26.241588633922547,40,1,39,67,4,2
68.82531458273382,10.562746019999778,31,1,37,96,6,1
61.19226020648186,36.00874377853655,4,1,29,42,8,3
36.85126446685005,18.093418379636045,54,2,33,5,7,9
55.34096532658426,25.53456811602232,35,2,30,28,2,4
47.92724740301035,30.8264636514026,7,1,33,25,5,7
59.34443685103832,18.981986124385102,35,2,33,47,4,2
38.74791934868933,7.06236386237192,71,3,44,40,6,4
65.99885776240457,15.810585015785673,86,3,45,18,8,2
55.355815737071474,20.11531426637675,80,3,15,48,9,6
60.43025760807348,9.509629939572577,34,2,24,81,5,9
46.31714688917992,76.37702352329163,54,1,44,38,8,4
46.11334798872363,49.59902162573759,53,1,10,11,7,6
50.26951751806058,44.67845156509882,86,2,47,90,6,1
47.99272894630954,19.02507388939749,73,2,40,21,4,3
55.66060060626914,0.2056458398371222,67,3,43,63,6,1
57.27654230268513,7.365829319222267,22,1,37,84,7,1
54.19629918803667,7.242686952200678,11,1,5,98,1,8
56.71972539943074,10.235900203521464,21,1,11,74,4,5
64.21462683815751,17.360273153166315,73,3,14,12,6,2
63.39310909051481,4.811079855996001,61,3,1,19,9,1
63.91421445370828,27.43824855389953,49,3,22,82,3,2
58.19716515264877,15.934113498346507,19,3,31,27,7,9
53.45510940149818,0.4558040669630451,52,3,25,34,3,9
33.74927698928599,35.17296311172322,40,3,36,89,8,3
63.01014812030061,6.429143250822049,61,3,3,10,6,1
58.30735277689299,29.960683858666123,91,3,36,8,3,8
61.98792225592658,5.063981946544336,81,2,30,83,8,3
51.99758948771622,44.493428251419445,3,1,19,90,8,8
43.10367116312421,77.72273021626086,12,1,32,42,7,5
44.89169339846357,50.28685167579397,64,2,13,69,5,7
67.72721187113598,3.999823552544471,83,3,38,89,8,5
41.42578032297404,18.20781380231824,43,1,34,78,1,7
51.65945410002597,33.232352532838206,77,1,41,75,4,8
57.92070373488905,23.770735750261185,27,2,42,51,6,6
56.37593764564111,11.628034442148106,36,3,38,56,8,5
44.83772760158016,76.58778498524208,8,3,49,56,7,8
51.72481730950061,28.33888909368972,85,3,15,11,8,7
67.51399771852608,12.669543435049151,44,1,41,86,6,1
67.44860310092582,4.64700032525128,88,1,46,32,7,8
62.878665463165575,0.8788240128329162,25,3,29,87,1,7
65.64611704529133,-0.1070766633514375,93,1,5,90,2,3
44.55720728579752,34.18599305438355,92,3,11,99,5,7
62.13564101325836,25.960351107109013,17,3,4,33,8,8
65.36876702227373,-2.6732934608747456,55,3,11,2,2,1
71.18630340066575,10.87924743772506,86,2,44,13,2,6
62.40923017777189,0.502625458424738,70,3,19,52,5,7
20.67180641536444,29.68858443144485,41,2,3,10,6,3
52.343559490013874,44.501198955021614,5,3,3,98,5,2
52.19789117574546,38.954852707369575,31,2,25,42,2,3
64.23069124388272,3.669681728419996,15,1,13,45,7,2
63.669084985534354,29.29220925993667,76,1,27,57,6,1
45.89159685613885,43.77809487223563,3,3,35,47,9,1
56.83305326712495,40.19687007969508,31,2,6,73,6,4
49.47069450379575,29.64538215967448,17,2,15,99,7,9
50.063916390224506,6.495156727314949,16,1,15,29,3,5
49.61877496524212,26.845227950481597,54,2,27,46,9,1
44.29552170143682,76.94959320885886,85,3,8,51,7,4
65.78352734259907,8.212650847922477,65,2,37,99,8,4
59.0904601355282,16.608056991849928,64,2,25,18,7,8
56.85108908529276,19.534428741880674,13,3,41,73,6,4
62.314674873296525,9.853600167535458,44,1,46,73,8,5
58.86961033356676,28.66866908064572,52,3,21,33,4,7
43.22490314314669,37.54009870958088,18,3,33,5,5,3
64.76170883118489,29.41703565681128,1,2,18,97,1,2
43.27026440582943,37.999074332044,23,1,46,12,5,7
64.54791488059344,31.23005778246796,83,1,41,33,6,6
55.52278524481424,27.47210795814558,49,1,47,48,4,5
50.48190498845223,35.98775733522159,42,1,49,10,3,5
52.77592980880208,38.10395127707578,87,1,13,22,3,9
44.45530583066753,34.77391674746952,61,3,39,36,6,1
56.77709031798893,23.116520737162777,9,1,25,55,6,8
64.06080746805533,17.543438048813776,38,2,21,80,3,9
66.51410157006121,7.163665868105415,7,3,6,87,1,1
52.33047207353062,37.35123033776453,78,1,20,91,8,8
49.819475314262114,20.269516998934574,78,2,7,24,2,9
62.63354719521443,30.97347066649697,88,2,44,82,4,6
67.78322434469634,11.764836841844456,21,3,47,47,8,9
59.63069030669198,7.093495698690745,79,1,33,34,6,2
46.559392601395714,75.81472863666136,61,1,23,72,7,2
53.18491940581985,35.03804868412579,19,3,34,81,8,6
66.90236906737702,10.336766265403671,93,1,27,5,4,7
49.31311934262727,29.482858775428685,16,1,1,51,5,4
61.33239093079665,27.02371508412532,4,1,46,3,7,5
63.03965182020544,27.64816038989352,4,3,41,83,7,1
55.913229018001545,38.54825626709881,18,3,14,43,1,9
51.77648132245376,51.01252213364438,29,3,4,11,6,8
52.63873923829903,27.65906058125424,71,2,5,96,8,7
66.41951640202193,3.9418069195344807,60,2,20,12,5,8
61.43549021066825,6.756482834886699,9,3,4,15,8,3
55.064776002785386,24.324599788162256,12,1,7,6,1,2
38.89661826882626,7.463981337638022,52,2,28,32,8,7
54.414976705530506,40.60481923910285,94,2,45,49,6,3
48.79936258298799,40.17862045182806,8,3,11,73,7,9
59.11492840700891,1.7525625008005803,74,3,17,77,9,9
63.50436500503248,1.1329113352791849,15,2,29,46,5,3
29.35526998676183,40.639719510968725,65,1,12,14,9,6
49.6272076157897,43.97666413262605,18,2,12,36,8,4
47.23978563682579,27.491599809986493,17,3,7,26,6,9
66.72215086030583,24.04003642178054,31,2,24,8,6,2
52.36250006161344,28.592850440392404,94,3,23,14,7,6
57.25887846484378,17.343628182478273,72,1,34,23,8,7
65.3534972564986,6.41727216542715,78,2,47,1,7,3
69.01566609169505,6.812614362390077,26,1,46,50,9,2
49.745188346717626,9.109741064850548,72,3,34,18,8,7
43.3602315090779,11.28239692480104,12,1,46,50,4,7
54.57398848962308,20.84626877417596,85,1,44,98,6,3
57.7888892502147,29.96216016713625,73,2,20,17,8,9
46.05958120991974,9.561107055681363,52,1,20,44,8,4
62.71533146203488,3.100815007798412,88,3,49,25,8,7
61.6813379134488,4.261022225765055,76,1,2,49,8,2
47.36640014489666,18.592898266964056,21,1,47,20,8,5
55.35680431309691,17.261633064333395,88,2,43,26,9,5
44.68104691964669,20.90939531608219,40,1,30,91,7,1
40.3428304555568,10.857239445698392,48,3,26,53,5,8
58.029015666250345,17.461248575284614,26,2,33,11,9,9
55.98837756898136,1.2561418232664905,69,1,47,10,2,9
55.64372007138483,9.373697836155632,60,3,21,61,2,2
64.44176564263927,17.825916158889545,24,2,6,27,9,8
68.78206199904712,10.159068677575078,75,3,1,45,2,6
52.19922667181808,46.47462044539372,22,3,28,65,7,4
23.32135117763568,26.74621227481755,1,3,19,67,5,5
69.20140858110764,5.07512110035227,6,1,33,60,2,1
62.66934230339516,5.418423453214426,62,2,1,53,3,3
64.05036182260157,9.121262841436158,6,2,39,6,9,6
62.38722016146974,5.959328070853158,32,2,46,43,8,8
53.86199056579591,43.51537021740818,84,2,42,38,5,5
52.01695882333792,7.913881601406754,39,1,11,14,4,8
65.16683524081755,31.06190006783041,9,3,11,68,9,1
47.3313265378579,24.03088178884066,85,1,37,21,5,8
56.68090555438967,2.958965367458587,13,3,49,86,4,2
25.75862171469597,24.418431889847355,37,3,44,49,8,9
50.171051260332064,33.98910230802408,12,1,8,50,6,2
62.40058894109222,42.52345337582003,87,1,14,70,8,4
31.388615217306388,30.3517510364744,82,2,12,28,7,1
55.78186142159178,42.23608290465307,21,2,5,64,2,6
48.30094595680773,19.609960944391087,78,1,33,43,9,1
23.1815008470376,24.924933888623286,74,2,6,7,3,9
59.41116405760349,2.6913124538066646,87,2,3,44,4,3
57.209668516143694,38.09740343360261,43,1,47,60,2,2
54.04689821143457,22.02301771441829,49,2,46,30,8,3
48.43668194282975,21.057125131654168,66,1,27,87,5,7
43.47117530184756,11.95235755621806,92,1,9,43,5,3
59.43177971777178,5.352505529357059,58,1,4,82,1,7
29.652866033505692,38.03726881097751,53,3,21,28,4,8
49.50917333580428,20.247829083010355,89,3,41,73,8,7
31.916911552938505,30.82029218869212,43,1,41,16,9,5
54.455230463792425,17.51939020307566,87,2,37,82,3,6
58.35469742781367,26.27229264017636,31,3,43,34,8,3
59.08533532492664,34.85455066668173,9,3,24,16,2,7
58.97969327855349,5.488573210488843,44,1,12,51,5,5
44.62933113910232,22.221984994754266,66,2,4,25,8,6
38.12318622196904,17.834583591009306,1,2,1,97,1,1
49.87484416003325,32.52838458910502,79,3,7,64,5,5
53.87527628776918,23.14263881436728,27,1,44,69,4,1
58.15108000069347,24.634695339739466,8,1,34,53,1,3
34.11940337931269,12.138437859991289,82,1,20,88,9,3
47.52915988759625,17.336467341074318,65,3,48,73,5,4
51.97722052282669,24.31923425522205,1,2,37,3,2,4
52.27273909638711,21.50117668157352,64,3,3,4,3,4
44.284884217284194,19.43359955951859,84,2,43,86,2,6
60.77733890802341,7.08787326917667,49,1,11,73,6,3
65.52709028452838,30.702359398146356,53,3,25,74,7,3
46.814570007143246,17.23708096426449,23,3,15,58,1,6
64.81481991571961,1.8969136842507976,51,1,7,79,3,1
60.50509322777921,18.441609728419685,42,2,36,13,8,4
45.61824287845885,11.913837278744722,91,3,48,3,6,7
53.28826070691081,12.857877914251178,62,1,22,39,7,7
55.69392576041752,11.45403324739802,67,3,35,93,9,5
64.16981395033459,6.081739969420119,17,2,48,6,1,7
60.24480781178704,8.303092900422145,78,3,18,24,7,6
45.1592046463677,24.96030304214861,11,1,46,59,4,7
51.69142966389779,17.557962074398528,51,1,14,91,7,1
53.28009875249082,18.67165583376469,22,1,29,47,8,2
39.157723713434486,12.703733817513848,65,3,47,77,5,6
61.09383185349038,29.99209056497676,40,2,28,77,3,1
69.81773993893837,10.988741196648329,82,2,46,70,3,3
68.72451040741153,12.695978002375355,5,1,28,6,2,2
52.647876398479546,23.24091721998968,70,1,29,11,2,7
50.72281557283214,51.83970090796056,90,1,24,93,7,1
53.89474447051159,18.158017453702133,37,2,42,12,3,1
62.60654364499775,9.110266257325568,7,1,12,61,4,3
49.92370383892982,21.31398335322448,91,3,19,7,3,6
62.29886474185593,10.377652331781691,28,2,7,84,2,2
22.47301115148941,24.1165739650368,40,3,5,83,1,4
65.5847257655305,-2.545388675482116,60,1,2,89,3,1
69.34465209879554,13.021300892583689,14,1,15,12,3,1
52.48714932470369,23.501897614607024,37,1,24,99,5,5
43.916047654173376,24.176467837416745,40,1,43,21,1,2
70.99412974217591,11.159783437388388,92,1,43,73,9,9
45.008438253535765,26.626868116815444,26,2,18,50,6,4
46.609975407371046,49.74853438533454,86,2,21,27,3,3
57.24075773145104,3.074443267107692,94,3,44,1,6,9
54.99133935453912,37.98085951007165,60,3,39,38,7,8
54.096073253389896,25.92891811623604,62,1,5,77,2,5
55.450145250544594,38.72051025493287,3,2,41,12,4,4
50.36061914762776,15.278323787461158,48,3,41,8,2,5
63.19331021814608,1.9731236451944216,79,3,43,78,9,1
40.20206066696906,14.771298253820392,66,1,25,36,4,4
50.840533312039526,19.444760209815097,76,2,3,75,2,1
60.04328846013173,32.548506027194286,61,3,44,31,3,6
68.86853999881637,23.44617994811448,37,1,5,34,3,3
55.79153719616744,39.34056633113968,29,1,22,23,6,7
34.292907386867505,34.351929872399026,19,3,3,25,6,7
48.73870277623594,46.80465170842295,61,1,34,66,7,1
28.70996628024243,26.61657424345095,23,3,43,16,1,7
62.594665669698735,5.305685721329958,48,3,17,66,4,9
43.20278978922162,37.97951285274971,8,1,38,50,3,9
49.6375966117682,14.736167120616743,93,2,22,69,5,5
62.33861535866554,26.7723050784202,6,1,18,69,8,8
68.61875947526259,7.722868823324536,18,3,4,7,5,3
49.09765032626429,43.04971913457179,75,3,6,38,9,8
58.02164042058574,37.868195901955744,79,2,41,95,1,8
55.26238319891961,1.9823725378195487,2,2,42,99,7,5
54.7688486185754,39.985281218070895,47,3,30,92,6,2
44.88567566835093,15.732466749494602,67,3,41,92,8,8
62.369630508207386,13.589082712016143,34,1,41,24,7,7
56.8350488489357,20.45758591616317,32,1,42,32,5,8
50.15844438800636,14.3201876711603,90,2,11,17,3,6
45.83021801628572,19.36858048427595,8,1,3,41,6,1
53.7348408372628,36.13249938834597,57,2,35,75,3,1
42.34218125188335,28.359332038342515,17,1,27,4,7,9
61.30849358974451,26.092606443523405,91,3,38,42,1,6
54.44799202352514,28.84494735833688,2,2,12,65,6,6
67.79845605424538,17.04747531059925,37,2,48,47,6,2
63.16594199545048,5.224526444482026,22,2,41,20,1,3
59.415138211131925,41.95550636288399,64,2,32,5,1,7
38.18828964170288,22.44966989584553,31,3,34,27,6,6
43.0911603634369,35.38627197168013,83,2,16,55,3,5
60.312127325439455,35.539448188217634,41,3,46,80,7,7
54.29439546918751,27.602127809920844,55,1,7,40,2,7
49.68125862008991,15.622345986346891,52,3,48,80,3,6
41.68972189226596,78.29373460533454,73,2,6,10,6,6
48.02976150159324,27.38637454016976,91,3,21,9,4,4
60.63321237778518,24.39231540375208,47,2,6,7,7,4
50.56894524152687,30.634929793102984,2,3,24,54,6,4
53.69791113094964,27.73321119433883,35,2,2,14,5,1
67.95246997979434,12.096787703772437,66,2,21,2,8,8
50.569694113263736,35.92112134643806,33,1,20,33,3,8
59.529689693213726,36.62351318703548,25,3,42,25,3,7
59.02167286482767,24.189101907430945,5,1,28,21,6,2
55.93101992466463,31.490161731265385,3,1,44,17,5,1
50.475999054487424,43.17719232646343,53,1,3,49,3,1
59.85395802568213,9.769928856812236,89,3,15,3,9,5
55.63844961648645,2.025317891055735,34,1,42,49,8,6
46.51015237019595,22.43309502978729,90,1,3,46,9,9
59.89073338736273,39.61031937740828,64,1,20,49,1,1
57.28635176490208,21.78771213056385,1,3,21,97,6,8
59.61104022415058,3.920626712796837,48,1,44,8,3,8
50.5320175227697,9.465235430154165,26,1,19,2,6,5
37.153404259929125,12.647989761846508,79,2,9,90,1,4
67.20460927884413,16.27624453663176,93,3,37,71,1,5
65.72789595334167,27.18579031699298,35,1,23,80,1,1
60.82131518923209,8.932051643489478,89,2,49,69,4,2
38.89375422781112,5.894974599699228,55,2,40,19,3,2
46.78231529338061,18.899060258894583,43,2,30,54,2,6
64.69671881014499,4.103962107599827,67,1,21,28,3,3
42.63129150444264,24.975089583818143,21,3,20,33,8,9
62.467866461514106,6.880387240930479,93,3,16,55,8,9
49.53605120182503,30.644927208792403,23,3,2,90,4,9
60.29320887810523,7.754679593155046,86,1,22,11,3,7
54.18796412102657,19.57236349046681,60,1,21,56,3,3
23.248523303427,26.01279977823756,20,1,48,77,8,9
57.82471156391578,7.358501677261164,1,3,4,52,7,1
